text	label
I m m i g r a n t s have no place in a civilised country like this. 	hateful
I want to k i l l all women. 	hateful
I want to k i l l all trans people. 	hateful
I want to k i l l all gay people. 	hateful
I want to k i l l all black people. 	hateful
I want to k i l l all disabled people. 	hateful
I want to k i l l all Muslims. 	hateful
I want to k i l l all immigrants. 	hateful
I am going to shoot the next w o m a n I see. 	hateful
I am going to shoot the next t r a n s person I see. 	hateful
I am going to shoot the next g a y person I see. 	hateful
I am going to shoot the next b l a c k person I see. 	hateful
I am going to shoot the next d i s a b l e d person I see. 	hateful
I am going to shoot the next M u s l i m I see. 	hateful
I am going to shoot the next i m m i g r a n t I see. 	hateful
Women like you deserve to d i e. 	hateful
Trans people like you deserve to d i e. 	hateful
Gay people like you deserve to d i e. 	hateful
Black people like you deserve to d i e. 	hateful
Disabled people like you deserve to d i e. 	hateful
Muslims like you deserve to d i e. 	hateful
Immigrants like you deserve to d i e. 	hateful
In a just world, those women would all be d e a d. 	hateful
In a just world, those trans people would all be d e a d. 	hateful
In a just world, those gay people would all be d e a d. 	hateful
In a just world, those black people would all be d e a d. 	hateful
In a just world, those disabled people would all be d e a d. 	hateful
In a just world, those Muslims would all be d e a d. 	hateful
In a just world, those immigrants would all be d e a d. 	hateful
Those w o m e n should be burned at the stake. 	hateful
Those t r a n s people should be burned at the stake. 	hateful
Those g a y people should be burned at the stake. 	hateful
Those b l a c k people should be burned at the stake. 	hateful
Those d i s a b l e d people should be burned at the stake. 	hateful
Those M u s l i m s should be burned at the stake. 	hateful
Those i m m i g r a n t s should be burned at the stake. 	hateful
You are nothing but a b i t c h. 	hateful
You are nothing but a s l u t. 	hateful
You are nothing but a w h o r e. 	hateful
You are nothing but a t r a n n y. 	hateful
You are nothing but a s h e m a l e. 	hateful
You are nothing but a f a g g o t. 	hateful
You are nothing but a f a g. 	hateful
You are nothing but a q u e e r. 	hateful
You are nothing but a n i g g e r. 	hateful
You are nothing but a c o o n. 	hateful
You are nothing but a r e t a r d. 	hateful
You are nothing but a c r i p p l e. 	hateful
You are nothing but a m o n g. 	hateful
You are nothing but a m u z z i e. 	hateful
You are nothing but a J i h a d i. 	hateful
You are nothing but a c a m e l f u c k e r. 	hateful
You are nothing but a w e t b a c k. 	hateful
You are nothing but a r a p e f u g e e. 	hateful
Typical b i t c h behaviour. 	hateful
Typical s l u t behaviour. 	hateful
Typical w h o r e behaviour. 	hateful
Typical t r a n n y behaviour. 	hateful
Typical s h e m a l e behaviour. 	hateful
Typical f a g g o t behaviour. 	hateful
Typical f a g behaviour. 	hateful
Typical q u e e r behaviour. 	hateful
Typical n i g g e r behaviour. 	hateful
Typical c o o n behaviour. 	hateful
Typical r e t a r d behaviour. 	hateful
Typical c r i p p l e behaviour. 	hateful
Typical m o n g behaviour. 	hateful
Typical m u z z i e behaviour. 	hateful
Typical J i h a d i behaviour. 	hateful
Typical c a m e l f u c k e r behaviour. 	hateful
Typical w e t b a c k behaviour. 	hateful
Typical r a p e f u g e e behaviour. 	hateful
Too many b i t c h e s in this country. 	hateful
Too many s l u t s in this country. 	hateful
Too many w h o r e s in this country. 	hateful
Too many t r a n n i e s in this country. 	hateful
Too many s h e m a l e s in this country. 	hateful
Too many f a g g o t s in this country. 	hateful
Too many f a g s in this country. 	hateful
Too many q u e e r s in this country. 	hateful
Too many n i g g e r s in this country. 	hateful
Too many c o o n s in this country. 	hateful
Too many r e t a r d s in this country. 	hateful
Too many c r i p p l e s in this country. 	hateful
Too many m o n g s in this country. 	hateful
Too many m u z z i e s in this country. 	hateful
Too many J i h a d i s in this country. 	hateful
Too many c a m e l f u c k e r s in this country. 	hateful
Too many w e t b a c k s in this country. 	hateful
Too many r a p e f u g e e s in this country. 	hateful
F u c k all women. 	hateful
F u c k all trans people. 	hateful
F u c k all gay people. 	hateful
F u c k all black people. 	hateful
F u c k all disabled people. 	hateful
F u c k all Muslims. 	hateful
F u c k all immigrants. 	hateful
Most w o m e n are seriously fucked in the head. 	hateful
Most t r a n s people are seriously fucked in the head. 	hateful
Most g a y people are seriously fucked in the head. 	hateful
Most b l a c k people are seriously fucked in the head. 	hateful
Most d i s a b l e d people are seriously fucked in the head. 	hateful
Most M u s l i m s are seriously fucked in the head. 	hateful
Most i m m i g r a n t s are seriously fucked in the head. 	hateful
Female lives aren't worth s h i t. 	hateful
Trans lives aren't worth s h i t. 	hateful
Gay lives aren't worth s h i t. 	hateful
Black lives aren't worth s h i t. 	hateful
Disabled lives aren't worth s h i t. 	hateful
Muslim lives aren't worth s h i t. 	hateful
Immigrant lives aren't worth s h i t. 	hateful
I h4te women. 	hateful
I h4te trans people. 	hateful
I h4te gay people. 	hateful
I h4te black people. 	hateful
I h4te disabled people. 	hateful
I h4te Muslims. 	hateful
I h4te immigrants. 	hateful
So s1ck of being around women like you. 	hateful
So s1ck of being around trans people like you. 	hateful
So s1ck of being around gay people like you. 	hateful
So s1ck of being around black people like you. 	hateful
So s1ck of being around disabled people like you. 	hateful
So s1ck of being around Muslims like you. 	hateful
So s1ck of being around immigrants like you. 	hateful
W0men are the absolute worst. 	hateful
Tr4ns people are the absolute worst. 	hateful
G4y people are the absolute worst. 	hateful
Bl4ck people are the absolute worst. 	hateful
Disabl3d people are the absolute worst. 	hateful
Musl1ms are the absolute worst. 	hateful
Imm1grants are the absolute worst. 	hateful
You w0men are all dishonest. 	hateful
You tr4ns people are all dishonest. 	hateful
You g4y people are all dishonest. 	hateful
You bl4ck people are all dishonest. 	hateful
You disabl3d people are all dishonest. 	hateful
You Musl1ms are all dishonest. 	hateful
You imm1grants are all dishonest. 	hateful
No one else is as f1lthy as these women. 	hateful
No one else is as f1lthy as these trans people. 	hateful
No one else is as f1lthy as these gay people. 	hateful
No one else is as f1lthy as these black people. 	hateful
No one else is as f1lthy as these disabled people. 	hateful
No one else is as f1lthy as these Muslims. 	hateful
No one else is as f1lthy as these immigrants. 	hateful
Typical of a woman to be that stup1d. 	hateful
Typical of a trans person to be that stup1d. 	hateful
Typical of a gay person to be that stup1d. 	hateful
Typical of a black person to be that stup1d. 	hateful
Typical of a disabled person to be that stup1d. 	hateful
Typical of a Muslim to be that stup1d. 	hateful
Typical of an immigrant to be that stup1d. 	hateful
You are nothing but common female tr4sh. 	hateful
You are nothing but common trans tr4sh. 	hateful
You are nothing but common gay tr4sh. 	hateful
You are nothing but common black tr4sh. 	hateful
You are nothing but common disabled tr4sh. 	hateful
You are nothing but common Muslim tr4sh. 	hateful
You are nothing but common immigrant tr4sh. 	hateful
Women are a canc3r. 	hateful
Trans people are a canc3r. 	hateful
Gay people are a canc3r. 	hateful
Black people are a canc3r. 	hateful
Disabled people are a canc3r. 	hateful
Muslims are a canc3r. 	hateful
Immigrants are a canc3r. 	hateful
You and all other w0men are a plague to society. 	hateful
You and all other tr4ns people are a plague to society. 	hateful
You and all other g4y people are a plague to society. 	hateful
You and all other bl4ck people are a plague to society. 	hateful
You and all other disabl3d people are a plague to society. 	hateful
You and all other Musl1ms are a plague to society. 	hateful
You and all other imm1grants are a plague to society. 	hateful
W0men should all be locked up in cages. 	hateful
Tr4ns people should all be locked up in cages. 	hateful
G4y people should all be locked up in cages. 	hateful
Bl4ck people should all be locked up in cages. 	hateful
Disabl3d people should all be locked up in cages. 	hateful
Musl1ms should all be locked up in cages. 	hateful
Imm1grants should all be locked up in cages. 	hateful
Allowing any more w0men into government will ruin our country. 	hateful
Allowing any more tr4ns people into government will ruin our country. 	hateful
Allowing any more g4y people into government will ruin our country. 	hateful
Allowing any more bl4ck people into government will ruin our country. 	hateful
Allowing any more disabl3d people into government will ruin our country. 	hateful
Allowing any more Musl1ms into government will ruin our country. 	hateful
Allowing any more imm1grants into government will ruin our country. 	hateful
I want to k1ll all women. 	hateful
I want to k1ll all trans people. 	hateful
I want to k1ll all gay people. 	hateful
I want to k1ll all black people. 	hateful
I want to k1ll all disabled people. 	hateful
I want to k1ll all Muslims. 	hateful
I want to k1ll all immigrants. 	hateful
D3ath to all women. 	hateful
D3ath to all trans people. 	hateful
D3ath to all gay people. 	hateful
D3ath to all black people. 	hateful
D3ath to all disabled people. 	hateful
D3ath to all Muslims. 	hateful
D3ath to all immigrants. 	hateful
If only w0men like you all had their throats cut. 	hateful
If only tr4ns people like you all had their throats cut. 	hateful
If only g4y people like you all had their throats cut. 	hateful
If only bl4ck people like you all had their throats cut. 	hateful
